,Photo.Order,Site,Year,Transect,Photo.Rep,Photo.Name,ROI.Type,ROI.Rep,ROI.LabelCode,Area,StdDev,Mode,Perim.,Feret,MinFeret,Cal.Length,X.1,out.of.frame,Out.of.frame,Cal.nums,Cal.Length.mean,Diameter.circular,Volume.spherical,Geom.Mean.D,logArea
7545,2826,North Solitary Island,2018,NSI_11Sept2018_T2,18,NSI_11Sept2018_T2_IMG_8615.JPG,Pa,3,NA,39.97631549,26.825,113,24.02160125,8.100827263,6.171736039,0,NA,FALSE,FALSE,4,280.2615,7.134383347,190.137573,7.070796813,3.688287166
7546,2826,North Solitary Island,2018,NSI_11Sept2018_T2,18,NSI_11Sept2018_T2_IMG_8615.JPG,ACPt,1,o,58.70025409,18.12,77,40.07806995,16.04230335,7.207554373,0,NA,TRUE,FALSE,4,280.2615,8.645200101,338.3169617,10.75294256,4.072444055
7547,2826,North Solitary Island,2018,NSI_11Sept2018_T2,18,NSI_11Sept2018_T2_IMG_8615.JPG,Tl,1,o,286.2940755,19.963,60,128.943683,39.1121863,13.27249729,0,NA,TRUE,FALSE,4,280.2615,19.09243144,3644.033339,22.78412576,5.657019519
7548,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,1,NA,93.55907368,24.788,105,42.54270757,14.01111523,9.398250767,0,NA,FALSE,FALSE,4,285.23925,10.9143535,680.757869,11.47518952,4.538593041
7549,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,2,NA,7.757975763,28.968,145,10.49063199,3.511788788,2.981426995,0,NA,FALSE,FALSE,4,285.23925,3.142890633,16.25497957,3.235759863,2.048721445
7550,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,3,NA,95.80952578,24.82,121,48.59380327,13.89959481,10.3128514,0,NA,FALSE,FALSE,4,285.23925,11.04483938,705.4672157,11.97265451,4.562362114
7551,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,4,NA,2.396713045,29.446,123,6.449252689,2.509051612,1.43738984,0,NA,FALSE,FALSE,4,285.23925,1.746880026,2.791180098,1.899074853,0.874098234
7552,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,5,NA,12.77509507,27.149,103,14.89465422,5.494440194,3.315462371,0,NA,FALSE,FALSE,4,285.23925,4.033082721,34.34867679,4.268092046,2.547497578
7553,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,6,NA,6.650571428,27.264,121,9.533505645,3.309607636,2.799088835,0,NA,FALSE,FALSE,4,285.23925,2.909943391,12.90185758,3.043663218,1.89470278
7554,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,7,NA,5.468192993,23.028,103,8.689898042,3.029036151,2.378634778,0,NA,FALSE,FALSE,4,285.23925,2.638620768,9.618991729,2.684207654,1.698948213
7555,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,8,NA,43.30553201,25.089,127,32.29348696,11.29928648,5.648486315,0,NA,FALSE,FALSE,4,285.23925,7.425517885,214.377335,7.98898398,3.768280387
7556,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,ACPt,1,NA,467.8678843,24.052,130,189.1524045,35.40999354,25.97994491,0,NA,FALSE,FALSE,4,285.23925,24.40712789,7612.874194,30.33067229,6.148185958
7557,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Pa,9,NA,47.83593421,25.532,111,26.39640232,9.575470417,5.959909094,0,NA,FALSE,FALSE,4,285.23925,7.804268261,248.8829754,7.554398269,3.867777119
7558,2827,North Solitary Island,2018,NSI_11Sept2018_T2,19,NSI_11Sept2018_T2_IMG_8616.JPG,Poae,1,o,365.4901357,20.731,125,141.1446356,34.10039116,20.97996682,0,NA,TRUE,FALSE,4,285.23925,21.57212308,5256.265461,26.74743119,5.90123929
7559,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Pa,1,NA,5.839378702,20.381,150,9.010484566,3.245774697,2.282742644,0,NA,FALSE,FALSE,4,280.3645,2.726706416,10.61484758,2.721997119,1.764624404
7560,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Pa,2,NA,3.766971751,14.275,131,7.231443353,2.492933306,2.013949698,0,NA,FALSE,FALSE,4,280.3645,2.190035935,5.499869,2.240678977,1.326271429
7561,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Pa,3,NA,22.17691711,29.836,43,18.37568594,6.661114371,5.076534297,0,NA,FALSE,FALSE,4,280.3645,5.313805401,78.56254794,5.81509893,3.099051978
7562,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Pa,4,NA,3.98197284,30.246,107,7.860017941,2.839339503,2.09784049,0,NA,FALSE,FALSE,4,280.3645,2.251667224,5.977385153,2.440590374,1.381777385
7563,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Pa,5,NA,15.7332454,32.292,123,16.57617138,6.101271737,3.779044779,0,NA,FALSE,FALSE,4,280.3645,4.475733483,46.94520884,4.801768331,2.755776015
7564,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Pga,1,o,139.7290808,14.423,153,70.61150752,19.46854898,11.58916339,0,NA,TRUE,FALSE,4,280.3645,13.33823794,1242.493151,15.02079209,4.939705411
7565,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Poae,1,NA,198.682634,19.216,158,99.24466186,23.19287927,18.2262733,0,NA,FALSE,FALSE,4,280.3645,15.90504909,2106.704697,20.56014971,5.291708748
7566,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,Ml,1,NA,302.6630129,21.251,130,139.3638638,28.04195966,21.11237336,0,NA,FALSE,FALSE,4,280.3645,19.63065248,3960.981617,24.33171433,5.712620018
7567,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,MER,1,o,52.39411164,20.409,120,28.01799087,10.59649135,6.657583253,0,NA,TRUE,FALSE,4,280.3645,8.167634594,285.2906392,8.399227546,3.958794212
7568,2828,North Solitary Island,2018,NSI_11Sept2018_T2,20,NSI_11Sept2018_T2_IMG_8617.JPG,MER,2,o,23.96689659,19.06,119,20.53537449,8.17596379,4.539947105,0,NA,TRUE,FALSE,4,280.3645,5.524092731,88.26357284,6.092490717,3.17667357
7569,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,Pa,1,NA,21.68471646,29.224,149,21.29501874,7.238323358,4.70564404,0,NA,FALSE,FALSE,4,281.38975,5.254506496,75.96165567,5.836177959,3.076607702
7570,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,ACPc,1,NA,59.41384981,31.453,177,32.36361666,10.23985415,8.165542633,0,NA,FALSE,FALSE,4,281.38975,8.697589498,344.5048508,9.144067237,4.084527361
7571,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,ACPt,1,NA,283.9561209,28.552,167,81.66523479,22.92603053,18.13939562,0,NA,FALSE,FALSE,4,281.38975,19.01431466,3599.487355,20.39275209,5.648819722
7572,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,ACPc,2,NA,35.64654177,34.88,170,24.67787117,8.242340028,6.250440892,0,NA,FALSE,FALSE,4,281.38975,6.736956777,160.0994741,7.17762211,3.573652137
7573,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,Pga,1,NA,169.1003743,10.119,176,74.06790759,19.69329018,13.36253364,0,NA,FALSE,FALSE,4,281.38975,14.67328469,1654.171955,16.22196821,5.130492469
7574,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,1,NA,79.23067485,23.32,159,52.40851879,14.97332437,8.573446616,0,NA,FALSE,FALSE,4,281.38975,10.04388512,530.522531,11.33018081,4.372363533
7575,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,2,NA,68.31632892,24.046,163,44.59757329,12.05466795,9.64754402,0,NA,FALSE,FALSE,4,281.38975,9.326470476,424.7668165,10.78415225,4.224148814
7576,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,3,NA,136.5720366,23.087,165,107.5309602,27.72798227,15.95608937,0,NA,FALSE,FALSE,4,281.38975,13.18669472,1200.622503,21.03402395,4.916852216
7577,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,4,NA,74.69166082,23.671,160,44.59732453,13.67612004,9.590789999,0,NA,FALSE,FALSE,4,281.38975,9.751942177,485.5925049,11.45272,4.31336845
7578,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,5,NA,140.4682131,21.988,180,111.9131738,21.42562051,14.42071006,0,NA,FALSE,FALSE,4,281.38975,13.3734694,1252.364899,17.57761819,4.944981222
7579,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,6,NA,22.92871446,19.994,169,23.03825921,8.153992816,5.187111471,0,NA,FALSE,FALSE,4,281.38975,5.403123723,82.59112071,6.503512103,3.132390032
7580,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,7,NA,29.45433648,21.489,169,29.81100058,10.04219237,6.140948631,0,NA,FALSE,FALSE,4,281.38975,6.123922433,120.2507146,7.852934959,3.382841148
7581,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,MER,8,NA,126.9155811,36.741,88,72.12561936,18.28883248,13.19159635,0,NA,FALSE,FALSE,4,281.38975,12.71196038,1075.563892,15.53251093,4.843522149
7582,2829,North Solitary Island,2018,NSI_11Sept2018_T2,21,NSI_11Sept2018_T2_IMG_8618.JPG,Ml,1,NA,143.9577222,20.35,137,62.60018355,19.17795513,12.94034342,0,NA,FALSE,FALSE,4,281.38975,13.53856214,1299.320378,15.75339092,4.969519661
7583,2830,North Solitary Island,2018,NSI_11Sept2018_T2,22,NSI_11Sept2018_T2_IMG_8619.JPG,Pa,1,NA,60.53371705,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,276.09825,8.779175493,354.2907502,NA,4.103200516
7584,2830,North Solitary Island,2018,NSI_11Sept2018_T2,22,NSI_11Sept2018_T2_IMG_8619.JPG,Pa,2,NA,3.637663829,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,276.09825,2.15211929,5.21912433,NA,1.29134167
7585,2830,North Solitary Island,2018,NSI_11Sept2018_T2,22,NSI_11Sept2018_T2_IMG_8619.JPG,Pa,3,NA,15.01634975,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,276.09825,4.372574792,43.77340825,NA,2.709139591
7586,2830,North Solitary Island,2018,NSI_11Sept2018_T2,22,NSI_11Sept2018_T2_IMG_8619.JPG,Acan,1,NA,108.2234505,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,276.09825,11.73858496,846.9267788,NA,4.684198076
7587,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pa,1,NA,48.39661543,20.866,97,28.45341854,9.96239488,6.710366751,0,NA,FALSE,FALSE,4,277.68825,7.849871629,253.271479,8.176265857,3.879429882
7588,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pa,2,NA,2.605343134,28.298,105,5.704418534,2.168186807,1.728557114,0,NA,FALSE,FALSE,4,277.68825,1.821325316,3.163451603,1.935932522,0.957564388
7589,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pa,3,NA,3.137045814,21.673,130,6.335701997,2.318499252,1.783078686,0,NA,FALSE,FALSE,4,277.68825,1.998552172,4.179699816,2.033240419,1.143281533
7590,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pa,4,NA,7.777124326,22.564,106,10.27342713,3.839089338,2.867784287,0,NA,FALSE,FALSE,4,277.68825,3.14676695,16.31519853,3.318083797,2.051186646
7591,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pa,5,NA,9.983042032,19.302,105,11.93028513,4.387654141,3.256421545,0,NA,FALSE,FALSE,4,277.68825,3.565221437,23.72783697,3.779953899,2.300887857
7592,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pa,6,NA,62.75907198,25.025,94,33.78310029,10.54772753,8.15770923,0,NA,FALSE,FALSE,4,277.68825,8.939090123,374.0060003,9.276060276,4.139303141
7593,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,ACPt,1,o,4815.576709,23.213,129,319.059845,103.8591658,64.69600352,0,NA,TRUE,FALSE,4,277.68825,78.30314614,251383.2045,81.9711715,8.47961109
7594,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Pga,1,NA,249.3426204,18.884,128,165.7915666,29.79027741,20.64458975,0,NA,FALSE,FALSE,4,277.68825,17.81776878,2961.819438,24.79935595,5.518827936
7595,2831,North Solitary Island,2018,NSI_11Sept2018_T2,23,NSI_11Sept2018_T2_IMG_8620.JPG,Poae,1,NA,16.93797246,27.64,103,15.48859197,5.383086969,4.478151308,0,NA,FALSE,FALSE,4,277.68825,4.64393113,52.43918505,4.909814452,2.829557992
7596,2832,North Solitary Island,2018,NSI_11Sept2018_T2,24,NSI_11Sept2018_T2_IMG_8621.JPG,Pa,1,NA,92.69984174,24.114,135,55.41935889,15.81710324,9.287009089,0,NA,FALSE,FALSE,4,298.58375,10.86412004,671.4014724,12.11996624,4.529366765
7597,2832,North Solitary Island,2018,NSI_11Sept2018_T2,24,NSI_11Sept2018_T2_IMG_8621.JPG,Pa,2,NA,28.31223931,18.339,131,21.92470287,9.021388471,4.130231468,0,NA,FALSE,FALSE,4,298.58375,6.004020543,113.3248443,6.104131596,3.343294196
7598,2832,North Solitary Island,2018,NSI_11Sept2018_T2,24,NSI_11Sept2018_T2_IMG_8621.JPG,Acan,1,o,188.9621284,14.822,89,135.3202577,22.23074765,17.04496645,0,NA,TRUE,FALSE,4,298.58375,15.51109456,1954.006294,19.46592787,5.241546616
7599,2832,North Solitary Island,2018,NSI_11Sept2018_T2,24,NSI_11Sept2018_T2_IMG_8621.JPG,Acan,2,NA,2845.644205,35.867,201,945.162287,79.33737184,68.87116261,0,NA,FALSE,FALSE,4,298.58375,60.19291264,114191.742,73.91926026,7.953544755
7600,2833,North Solitary Island,2018,NSI_11Sept2018_T2,25,NSI_11Sept2018_T2_IMG_8622.JPG,Pa,1,NA,64.60501162,26.871,122,46.86265543,14.81085972,7.642325111,0,NA,FALSE,FALSE,4,307.2455,9.06960063,390.6277694,10.63905095,4.168291987
7601,2833,North Solitary Island,2018,NSI_11Sept2018_T2,25,NSI_11Sept2018_T2_IMG_8622.JPG,Pa,2,NA,244.3617536,26.93,137,104.3648483,24.84566902,16.08176523,0,NA,FALSE,FALSE,4,307.2455,17.63890722,2873.5162,19.98905241,5.498649724
7602,2833,North Solitary Island,2018,NSI_11Sept2018_T2,25,NSI_11Sept2018_T2_IMG_8622.JPG,ACPt,1,o,256.8808483,19.688,106,76.08046334,24.51472845,16.55438403,0,NA,TRUE,FALSE,4,307.2455,18.08510034,3097.143944,20.14512917,5.548612352
7603,2834,North Solitary Island,2018,NSI_11Sept2018_T2,26,NSI_11Sept2018_T2_IMG_8623.JPG,ACPt,1,o,5273.094297,30.881,143,326.1631022,104.2588456,81.8679315,0,NA,TRUE,FALSE,4,282.7245,81.93846583,288046.1713,92.3875318,8.570372622
7604,2834,North Solitary Island,2018,NSI_11Sept2018_T2,26,NSI_11Sept2018_T2_IMG_8623.JPG,ACPa,2,NA,652.3364165,36.671,116,203.1858222,50.62709457,23.22225347,0,NA,FALSE,FALSE,4,282.7245,28.81979393,12533.4674,34.28812072,6.480560405
7605,2834,North Solitary Island,2018,NSI_11Sept2018_T2,26,NSI_11Sept2018_T2_IMG_8623.JPG,ACPt,2,NA,131.6637832,21.674,71,52.28241627,22.80439085,7.599270668,0,NA,FALSE,FALSE,4,282.7245,12.94756871,1136.48392,13.16422191,4.880251577
7606,2834,North Solitary Island,2018,NSI_11Sept2018_T2,26,NSI_11Sept2018_T2_IMG_8623.JPG,ACPt,3,NA,83.77626297,8.51,68,40.3672126,16.31584811,8.557800969,0,NA,FALSE,FALSE,4,282.7245,10.32798388,576.8265954,11.81641997,4.428149709
7607,2834,North Solitary Island,2018,NSI_11Sept2018_T2,26,NSI_11Sept2018_T2_IMG_8623.JPG,ACPc,1,NA,21.48420465,19.902,89,25.42139079,6.932649983,4.788018018,0,NA,FALSE,FALSE,4,282.7245,5.230156684,74.91050435,5.761393323,3.067317997
7608,2835,North Solitary Island,2018,NSI_11Sept2018_T2,27,NSI_11Sept2018_T2_IMG_8624.JPG,Pa,1,NA,54.65157322,17.841,60,31.48650699,9.969380863,8.11711375,0,NA,FALSE,FALSE,4,294.99525,8.341735084,303.9259638,8.995698888,4.000978001
7609,2835,North Solitary Island,2018,NSI_11Sept2018_T2,27,NSI_11Sept2018_T2_IMG_8624.JPG,Pa,2,NA,68.21822672,20.176,57,41.18029019,12.55416825,8.046299051,0,NA,FALSE,FALSE,4,294.99525,9.319771667,423.8521977,10.05060158,4.222711783
7610,2835,North Solitary Island,2018,NSI_11Sept2018_T2,27,NSI_11Sept2018_T2_IMG_8624.JPG,Pa,3,NA,2.58554721,33.804,111,6.143387055,2.230137604,1.554601303,0,NA,FALSE,FALSE,4,294.99525,1.814392723,3.127465361,1.861981424,0.949937172
7611,2835,North Solitary Island,2018,NSI_11Sept2018_T2,27,NSI_11Sept2018_T2_IMG_8624.JPG,Pa,4,NA,8.265707147,22.018,121,10.48474509,3.523514362,3.111033144,0,NA,FALSE,FALSE,4,294.99525,3.244106226,17.87655468,3.310856379,2.112115287
7612,2835,North Solitary Island,2018,NSI_11Sept2018_T2,27,NSI_11Sept2018_T2_IMG_8624.JPG,Pa,5,NA,169.2545169,23.044,103,90.87970061,16.85806805,14.96017309,0,NA,FALSE,FALSE,4,294.99525,14.67997085,1656.434249,15.88079393,5.131403599
7613,2835,North Solitary Island,2018,NSI_11Sept2018_T2,27,NSI_11Sept2018_T2_IMG_8624.JPG,ACPa,1,NA,99.19193316,32.993,111,51.90158147,14.42114746,11.54469436,0,NA,FALSE,FALSE,4,294.99525,11.23810891,743.1531651,12.90301282,4.597056692
7614,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Pa,1,NA,74.3932571,21.198,117,40.70287946,13.91167227,8.243328186,0,NA,FALSE,FALSE,4,275.225,9.732442489,482.6853975,10.70880386,4.309365307
7615,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Pa,2,NA,156.4275593,21.701,85,55.71899355,18.08222364,12.88269598,0,NA,FALSE,FALSE,4,275.225,14.11275148,1471.748846,15.26262722,5.052593023
7616,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Pa,3,NA,156.0697978,27.758,125,97.94400945,19.88554819,13.35147607,0,NA,FALSE,FALSE,4,275.225,14.09660379,1466.702736,16.29421433,5.050303329
7617,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Pa,5,NA,4.447595173,29.386,172,10.44429103,3.071232628,2.252702334,0,NA,FALSE,FALSE,4,275.225,2.379675199,7.055887952,2.630318025,1.492363539
7618,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Pa,6,NA,205.0699136,28.639,154,59.52264511,18.42888546,15.25686257,0,NA,FALSE,FALSE,4,275.225,16.1586857,2209.106853,16.76803425,5.323350963
7619,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Pa,4,NA,241.3635576,22.003,114,117.6322645,31.82904896,18.81980198,0,NA,FALSE,FALSE,4,275.225,17.53036298,2820.793849,24.47481151,5.486304334
7620,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,ACPt,1,NA,971.8912959,31.149,154,166.0478881,44.88989009,33.22259969,0,NA,FALSE,FALSE,4,275.225,35.17741365,22792.41476,38.61811555,6.879243963
7621,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,ACPt,2,NA,226.8775196,23.663,96,68.54126624,24.41951131,15.32415297,0,NA,FALSE,FALSE,4,275.225,16.99615927,2570.697638,19.34446501,5.424410311
7622,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,ACPc,1,NA,61.21681085,22.815,115,30.22058316,10.20459624,8.406540104,0,NA,FALSE,FALSE,4,275.225,8.828570914,360.3046371,9.262037979,4.114421839
7623,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,ACPt,3,NA,270.1494919,21.041,166,79.15272958,22.71810337,17.11018258,0,NA,FALSE,FALSE,4,275.225,18.54629386,3340.181242,19.7157525,5.598975479
7624,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,Acan,1,NA,725.2827708,17.442,169,285.008048,61.57721864,26.44683441,0,NA,FALSE,FALSE,4,275.225,30.38846335,14693.48593,40.35495638,6.586561607
7625,2836,North Solitary Island,2018,NSI_11Sept2018_T2,28,NSI_11Sept2018_T2_IMG_8625.JPG,MER,1,o,219.7024885,23.238,144,93.6399673,26.02161868,14.89399582,0,NA,TRUE,FALSE,4,275.225,16.72524728,2449.718965,19.68669296,5.392274306
7626,2837,North Solitary Island,2018,NSI_11Sept2018_T2,29,NSI_11Sept2018_T2_IMG_8628.JPG,Pa,1,NA,6.13192784,26.398,148,9.173352556,2.968360333,2.756128166,0,NA,FALSE,FALSE,4,301.03825,2.794174835,11.42245231,2.860276476,1.813509193
7627,2837,North Solitary Island,2018,NSI_11Sept2018_T2,29,NSI_11Sept2018_T2_IMG_8628.JPG,Pa,2,NA,13.46773066,21.22,141,15.37532191,5.383933769,3.574728461,0,NA,FALSE,FALSE,4,301.03825,4.140971777,37.17966171,4.38703787,2.600296503
7628,2837,North Solitary Island,2018,NSI_11Sept2018_T2,29,NSI_11Sept2018_T2_IMG_8628.JPG,Pa,3,NA,35.05030698,10.581,99,23.21406001,8.096346561,6.204925786,0,NA,FALSE,FALSE,4,301.03825,6.680377003,156.0995098,7.087822624,3.556784372
7629,2837,North Solitary Island,2018,NSI_11Sept2018_T2,29,NSI_11Sept2018_T2_IMG_8628.JPG,Pa,4,NA,132.8223902,22.022,130,56.97760999,15.58539488,12.71253736,0,NA,FALSE,FALSE,4,301.03825,13.00441154,1151.518016,14.07586284,4.889012823
7630,2838,North Solitary Island,2018,NSI_11Sept2018_T2,30,NSI_11Sept2018_T2_IMG_8629.JPG,Pa,1,NA,9.333019677,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,291.932,3.447197372,21.44850727,NA,2.233558615
7631,2838,North Solitary Island,2018,NSI_11Sept2018_T2,30,NSI_11Sept2018_T2_IMG_8629.JPG,Pa,2,NA,93.66930196,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,291.932,10.92078108,681.9612937,NA,4.539770515
7632,2838,North Solitary Island,2018,NSI_11Sept2018_T2,30,NSI_11Sept2018_T2_IMG_8629.JPG,Pa,3,NA,18.49707345,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,291.932,4.852958414,59.84368548,NA,2.917612527
7633,2838,North Solitary Island,2018,NSI_11Sept2018_T2,30,NSI_11Sept2018_T2_IMG_8629.JPG,Pa,4,NA,36.75243177,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,291.932,6.840661481,167.6072962,NA,3.604204394
7634,2838,North Solitary Island,2018,NSI_11Sept2018_T2,30,NSI_11Sept2018_T2_IMG_8629.JPG,Pa,5,NA,26.56284881,NA,NA,NA,NA,NA,0,NA,FALSE,FALSE,4,291.932,5.815571298,102.9854274,NA,3.279513578
7635,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,St,1,NA,18.10717276,14.745,80,16.52250402,5.870539963,4.507696238,0,NA,FALSE,FALSE,4,291.6035,4.801538128,57.96152025,5.144182239,2.896308145
7636,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,Pa,1,NA,7.379522572,14.537,96,10.35440247,3.642994683,2.736386909,0,NA,FALSE,FALSE,4,291.6035,3.065273228,15.08016865,3.157315784,1.998708944
7637,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,Pa,2,NA,28.84305508,15.009,67,24.1519049,7.901722716,5.730143843,0,NA,FALSE,FALSE,4,291.6035,6.060042765,116.5267648,6.728893502,3.361869239
7638,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,Pa,3,NA,4.131356621,29.176,116,7.555499162,2.653911904,2.010915507,0,NA,FALSE,FALSE,4,291.6035,2.293514034,6.316882925,2.310149909,1.418605833
7639,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,St,2,NA,16.9299772,26.922,116,17.23316078,6.287235921,3.875296421,0,NA,FALSE,FALSE,4,291.6035,4.64283496,52.40206002,4.936081732,2.82908585
7640,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,ACPc,1,o,63.01347864,22.429,72,33.08393075,11.97297015,7.270145934,0,NA,TRUE,FALSE,4,291.6035,8.957190009,376.2824675,9.329803869,4.14334865
7641,2839,North Solitary Island,2018,NSI_11Sept2018_T3,1,NSI_11Sept2018_T3_IMG_8640.JPG,ACPt,2,o,3600.7566,30.772,139,410.6506952,106.2201928,64.81403687,0,NA,TRUE,FALSE,4,291.6035,67.70986408,162537.8266,82.97324565,8.188899269
